content,cleaned_content,reviewId,userName,userImage,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app_name
Opay make i enter heaven pass hell fire abeg so if he reach your turn make u turn d table upside down like ur father family problem !!!,opay make i enter heaven pass hell fire abeg so if he reach your turn make u turn d table upside down like ur father family problem ,91195f39-f3ff-4410-8d7a-d84054130981,Proto Adeniran,https://play-lh.googleusercontent.com/a/ACg8ocJVO4ptQRCGNk_mhnL7eTkmIcOsNcW0SJpNe0lEnCjcw5GBew=mo,5,0,8.2.1.434,26/02/2026 22:38,"Hi, @Proto Adeniran. We’re thrilled that you were satisfied with our services. Your feedback is appreciated, and we hope to be of help again! Thank you for choosing OPay. B.D",27/02/2026 12:22,8.2.1.434,opay
Amazing how many of this is beautiful,amazing how many of this is beautiful,05f36594-5983-4540-bdd8-2e79e38b0870,Zainab Saleh,https://play-lh.googleusercontent.com/a/ACg8ocKuCwzWGRY-F2QMya_ggW4go6HW57FbaMMD92c3XccZZLTI-A=mo,5,0,7.42.0.407,26/02/2026 22:32,"Hi, @Zainab Saleh. Thank you for sharing your fantastic experience with us and your friends!🙇♀️. We hope to see you again. Thank you for choosing OPay. A.G.",27/02/2026 10:39,7.42.0.407,opay
they are amazing and well update.,they are amazing and well update.,bff4d579-4f19-485f-a747-6cefa83679e8,Lawanson Yekini,https://play-lh.googleusercontent.com/a/ACg8ocKeqOHQhbkTKXPH7HHMMvyqvPqOsSG_Y81u1VtL1TvFkPbm0Q=mo,4,0,8.1.2.431,26/02/2026 22:26,"Hi, @Lawanson Yekini.
Thank you for your positive review💃 what can we do to get your five-star rating?
We'd love to hear from you on how we can serve you better!
Thank you for choosing OPay. A.G.",27/02/2026 10:41,8.1.2.431,opay
"please, is there a way we can increase the star 🌟 to 10? Because Opay is the best banking app right now. Fast, reliable, and convenient to work with. 10 stars 🌟 please","please, is there a way we can increase the star to 10? because opay is the best banking app right now. fast, reliable, and convenient to work with. 10 stars please",17c8cf2b-1f25-43b3-be87-ebb38a8fb28c,Sunday Odume,https://play-lh.googleusercontent.com/a/ACg8ocLbBEkHClVv7tiAjX2TzJDH_V3Gb4klK7jCJ9pfHZvMAHkPcA=mo,5,0,8.1.2.431,26/02/2026 22:22,"Hi, @Sunday Odume. Thank you so much for the great review. We’re excited to have you as part of our community and look forward to serving you again. Thank you for choosing OPay. A.G.",27/02/2026 10:42,8.1.2.431,opay
Their USSD service is total rubbish. They charge even for failed transactions as if it was your fault that the transaction failed. I didn't have much money and I almost had issues at the place where I went to buy something today because the charges for failed transactions took part of the money I was supposed to use for payment😠,their ussd service is total rubbish. they charge even for failed transactions as if it was your fault that the transaction failed. i didn't have much money and i almost had issues at the place where i went to buy something today because the charges for failed transactions took part of the money i was supposed to use for payment,0748170f-1bac-4eda-8f1b-4b55945b0cdb,Emmanuel Stephen,https://play-lh.googleusercontent.com/a/ACg8ocLVSkhaM_Msy6PPg9xFc4--rHyOzyGfG5ft-OCttrDam6a0PA=mo,2,0,,26/02/2026 22:15,"Hi, @Emmanuel Stephen. We're sorry for the inconvenience you've experienced. We’d like to discuss your complaint further to ensure a quick resolution. Please provide your email address. Thank you for choosing OPay. A.G.",27/02/2026 10:45,,opay
really really really niceeee I can recommend it to family members very easy to use network perfect 🤌,really really really niceeee i can recommend it to family members very easy to use network perfect,2e23a086-b523-4e97-a2ef-c911a1a0271f,Deborah David,https://play-lh.googleusercontent.com/a/ACg8ocLDgCHEmyCyjz0Fn2nptCyY2gVwVuDGJifNdSncZME40zA3Sw=mo,5,0,8.1.2.431,26/02/2026 22:08,"Hi, @Deborah David. Thank you so much for the great review. We’re excited to have you as part of our community and look forward to serving you again. Thank you for choosing OPay. A.G.",27/02/2026 10:47,8.1.2.431,opay
free transfer,free transfer,0947730c-dc79-43ed-b68f-2508b5a3cab9,chimara,https://play-lh.googleusercontent.com/a-/ALV-UjX2xXj957Kw0Jy4KAwbEZWCQBj84f_LxmhC7t6rz6Ir07tAtOE,5,0,,26/02/2026 21:55,"Hi, @chimara. Thank you for sharing your fantastic experience with us and your friends!🙇♀️. We hope to see you again. Thank you for choosing OPay. A.G.",27/02/2026 10:51,,opay
I like the app it's fast and reliable,i like the app it's fast and reliable,02df0d3d-6d77-49c1-b00f-f86c8a2e2f2f,Mbrusa Bitrus,https://play-lh.googleusercontent.com/a/ACg8ocIPocj2LQ1f1D572ODciv6SqNN0gI6bCGUPH41YiBHvhCLPbA=mo,4,0,,26/02/2026 21:53,"Hi, @Mbrusa Bitrus.
Thank you for your positive review💃 what can we do to get your five-star rating?
We'd love to hear from you on how we can serve you better!
Thank you for choosing OPay. A.G.",27/02/2026 10:52,,opay
perfectly good,perfectly good,c37e138c-317f-4309-8c49-405956022d14,Olaleye Olakunle Williams,https://play-lh.googleusercontent.com/a-/ALV-UjUIQ0SdiGLVsh9epy5vy7bNTOMOcmY1fm1Pj2GyDi85FJuu9qXW,5,0,8.2.1.434,26/02/2026 21:50,"Hi, @Olaleye Olakunle Williams. Thank you for sharing your fantastic experience with us and your friends!🙇♀️. We hope to see you again. Thank you for choosing OPay. A.G.",27/02/2026 10:53,8.2.1.434,opay
more,more,7dd16379-2a04-48df-bfba-62ed0d36d96a,Seyi funmi,https://play-lh.googleusercontent.com/a/ACg8ocIDx8VYwFs8hQi3Ynih2CuDgGXbmL_hh7ezX4Uxb4Kvw8VzUQ=mo,5,0,7.41.3.405,26/02/2026 21:46,"Hi, @Seyi funmi. Thank you for sharing your fantastic experience with us and your friends!🙇♀️. We hope to see you again. Thank you for choosing OPay. A.G.",27/02/2026 10:55,7.41.3.405,opay
very nice app ever,very nice app ever,283489e9-b264-4694-8db6-968dffa03d12,Obum Nwa,https://play-lh.googleusercontent.com/a/ACg8ocJTA3QpPWk960jA7R7lm16bxx85XSX7js9N3eKfIOJ4MFWhaA=mo,5,0,8.0.3.425,26/02/2026 21:43,"Hi, @Obum Nwa. Thank you for sharing your fantastic experience with us and your friends!🙇♀️. We hope to see you again. Thank you for choosing OPay. A.G.",27/02/2026 10:55,8.0.3.425,opay
"Super fast banking experience... But... Why can't I use OPay to make payments on international apps like Google Pay, Truecaller and many more?","super fast banking experience... but... why can't i use opay to make payments on international apps like google pay, truecaller and many more?",70881d9a-4520-48f2-90c3-246d70e337cf,BigSam,https://play-lh.googleusercontent.com/a-/ALV-UjVelrd3vvwCc2gBdAXebz_H1l7qXx4frR5B5MSrdID_AbCArbwu,5,0,8.1.2.431,26/02/2026 21:41,"Hi, @BigSam. We're sorry for the inconvenience you've experienced. We’d like to discuss your complaint further to ensure a quick resolution. Please provide your email address. Thank you for choosing OPay. A.G.",27/02/2026 10:59,8.1.2.431,opay
WONDERFUL FAST AND RELIABLE 100©% App,wonderful fast and reliable 100� app,efaa1082-2b19-4144-abf5-ef5259e9734d,Chinedu Christian,https://play-lh.googleusercontent.com/a-/ALV-UjXCBtWNFk3SMi5ee5r-qxOzrkjWuxHC1mDyTLF13kYeV69Lmxk,5,0,8.2.1.434,26/02/2026 21:37,"Hi, @Chinedu Christian. Thank you for sharing your fantastic experience with us and your friends!🙇♀️. We hope to see you again. Thank you for choosing OPay. A.G.",27/02/2026 11:01,8.2.1.434,opay
This app can not use free,this app can not use free,e27dfafc-9aab-4fa1-8789-9694ede93c98,Saifullahi Ibrahim,https://play-lh.googleusercontent.com/a-/ALV-UjVmSPQk5vDYsh-77uRFg8S-9CwLcu4IM99AZEotOEuNWVHLsRg,2,0,7.42.0.407,26/02/2026 21:37,"Hi, @Saifullahi Ibrahim.
Your comment suggests that you are not satisfied with our service.
Please provide your email address.
Thank you for choosing OPay. A.G.",27/02/2026 11:03,7.42.0.407,opay
very very good,very very good,abef6dd2-5fdf-4f46-9d3f-8f388953bba8,Ololade Kamal,https://play-lh.googleusercontent.com/a/ACg8ocIRXGlgqQphMsP4CZK0y27YHWa-K3fjz9vpJSxplhEvMANIrw=mo,5,0,8.1.2.431,26/02/2026 21:33,"Hi, @Ololade Kamal. Thank you for sharing your fantastic experience with us and your friends!🙇♀️. We hope to see you again. Thank you for choosing OPay. A.G.",27/02/2026 11:04,8.1.2.431,opay
best of all,best of all,cf47b72f-0f41-481e-9304-d25db80cc003,DAVID LIONEL,https://play-lh.googleusercontent.com/a-/ALV-UjXfPkLkTUftS7nQhV61XCaUUUf62mBzgfDS_UqWCEHdOFHGM9I,5,0,8.1.2.431,26/02/2026 21:31,"Hi, @DAVID LIONEL. Thank you for sharing your fantastic experience with us and your friends!🙇♀️. We hope to see you again. Thank you for choosing OPay. A.G.",27/02/2026 11:04,8.1.2.431,opay
it's very good and reliable,it's very good and reliable,af0df760-a27d-48bf-a68b-296720afe61c,Nekkky Maryann,https://play-lh.googleusercontent.com/a/ACg8ocKctcaepOFPTlwn-2A-T-kbWW19oNfba69zotdvFLQDG5l5Bw=mo,5,0,7.22.2.274,26/02/2026 21:29,"Hi, @Nekkky Maryann. Thank you for sharing your fantastic experience with us and your friends!🙇♀️. We hope to see you again. Thank you for choosing OPay. A.G.",27/02/2026 11:05,7.22.2.274,opay
I really love this app,i really love this app,4babdf17-1a29-4799-be04-b1cda2405109,Lateet Basirat,https://play-lh.googleusercontent.com/a/ACg8ocJ2VhZX0idbVgvyEiYwW7bQ3mrrv8To_91hsF4tGtIe2DUFQw=mo,5,0,8.2.1.434,26/02/2026 21:29,"Hi, @Lateet Basirat. Thank you for sharing your fantastic experience with us and your friends!🙇♀️. We hope to see you again. Thank you for choosing OPay. A.G.",27/02/2026 11:06,8.2.1.434,opay
"l like the app, reliable and faster in transfer money.","l like the app, reliable and faster in transfer money.",eee177be-7d99-4b9d-bddc-a09500746685,Sola Okunola,https://play-lh.googleusercontent.com/a/ACg8ocIKCFuIp9mjXonxpi8DSMzVDL2wkVsOh6oblGn9w8yHsuNDTg=mo,4,0,8.1.2.431,26/02/2026 21:24,"Hi, @Sola Okunola. Thank you for your rating! We’re eager to earn your five-star🕺.
What can we do to serve you even better? We’d love to hear your thoughts!
Thank you for choosing OPay. A.G.",27/02/2026 11:08,8.1.2.431,opay
since I started using opay app I love it very fast and reliable Thank you so much opay🙏,since i started using opay app i love it very fast and reliable thank you so much opay,3db4e392-74e8-4b50-aa34-de432149fa70,Olorunfemi Favour,https://play-lh.googleusercontent.com/a/ACg8ocJ2AOBFRL_k1Oo4N5ulhQfAm7s6PyBmbzSOcl0Pc-JKiJH2Ug=mo,5,0,8.1.2.431,26/02/2026 21:23,"Hi, @Olorunfemi Favour. Thank you so much for the great review. We’re excited to have you as part of our community and look forward to serving you again. Thank you for choosing OPay. A.G.",27/02/2026 11:09,8.1.2.431,opay
exceptionally brilliant,exceptionally brilliant,aafc6acd-fb2c-4c4a-81f7-39f824013af6,Ukeyima Goodman,https://play-lh.googleusercontent.com/a/ACg8ocKIGxpqI17gVCGWC_Qqywhhm3scBxUgd3ZYXcJLnhVTPp69Qg=mo,5,0,7.42.0.407,26/02/2026 21:20,"Hi, @Ukeyima Goodman. Thank you so much for the great review. We’re excited to have you as part of our community and look forward to serving you again. Thank you for choosing OPay. A.G.",27/02/2026 11:11,7.42.0.407,opay
best online banking,best online banking,561b03d0-cd78-4cc4-bd5f-61d7d25d90a2,De young Shall grow,https://play-lh.googleusercontent.com/a/ACg8ocI3cntiCvtTfyz9ag6e3EQ66AHAe6gFcxJ_K5ssZkoBM3G4-Q=mo,5,0,8.1.2.431,26/02/2026 21:15,"Hi, @De young Shall grow. Thank you so much for the great review. We’re excited to have you as part of our community and look forward to serving you again. Thank you for choosing OPay. A.G.",27/02/2026 11:13,8.1.2.431,opay
The network service is very fast,the network service is very fast,c97c95d1-2cb8-41d4-a8e4-1be5f254d507,Happiness Akpabio,https://play-lh.googleusercontent.com/a-/ALV-UjXIw-CE8rAkig2rGJdDBp-Y_g8G7wKY3AJkh8v8Mb_xSwD0t_06,5,0,8.1.2.431,26/02/2026 21:14,"Hi, @Happiness Akpabio. Thank you so much for the great review. We’re excited to have you as part of our community and look forward to serving you again. Thank you for choosing OPay. A.G.",27/02/2026 11:15,8.1.2.431,opay
i really appreciate,i really appreciate,c689d6d6-e557-4a5c-bda4-b1a5156f1908,Ejimega Desmond,https://play-lh.googleusercontent.com/a/ACg8ocLDjs98CDClxEfi_P_f2zLXFC4jPJHRpFj0n7jTliUXLTIcTA=mo,5,0,8.2.1.434,26/02/2026 21:12,"Hi, @Ejimega Desmond. Thank you so much for the great review. We’re excited to have you as part of our community and look forward to serving you again. Thank you for choosing OPay. A.G.",27/02/2026 11:16,8.2.1.434,opay
Fatima binta Abubakar borrow morning,fatima binta abubakar borrow morning,b8eabca2-584f-456e-8f3b-bc9a46cce708,ABUBAKAR MUHAMMAD,https://play-lh.googleusercontent.com/a/ACg8ocKaU9Q3baSedhNvKKoMpiTa8UEwatbq2gprMJlsEyt0RBaPJA=mo,5,0,8.2.1.434,26/02/2026 21:11,"Hi, @ABUBAKAR MUHAMMAD. Thank you for sharing your fantastic experience with us and your friends!🙇♀️. We hope to see you again. Thank you for choosing OPay. A.G.",27/02/2026 11:18,8.2.1.434,opay
it fast,it fast,ab221abe-a4f1-4d20-8fa8-0dfa2698d232,Yusuf Hellen,https://play-lh.googleusercontent.com/a/ACg8ocLPiVav9TgfMmUf8RK8v8nh5Fzr0EhM0BsYaRmZqgrTjHVOLQ=mo,1,0,8.2.1.434,26/02/2026 21:08,"Hi, @Yusuf Hellen. Your comment does not reflect your rating.
If you’re satisfied with the service, we would appreciate if you could update your rating.
Thank you for choosing OPay. A.G.",27/02/2026 11:21,8.2.1.434,opay
OPAY is the far best banking in the whole wide world every other banks are nonsense jare,opay is the far best banking in the whole wide world every other banks are nonsense jare,2272a67b-9246-489f-8d6c-fa230daedbbd,Jude Okito,https://play-lh.googleusercontent.com/a-/ALV-UjUV9SU0Zl3JE2BwGdQvWRU6XZwJ4lDGTzwJL37qh_dEp0FAh2JJ,5,0,8.1.2.431,26/02/2026 21:07,"Hi, @Jude Okito. Thank you for sharing your fantastic experience with us and your friends!🙇♀️. We hope to see you again. Thank you for choosing OPay. A.G.",27/02/2026 11:23,8.1.2.431,opay
"Opay has been nothing but sweeeeeet, plenty love from here","opay has been nothing but sweeeeeet, plenty love from here",771c5cd2-637d-4f91-a318-e863269166cd,Adeosun Taiwo,https://play-lh.googleusercontent.com/a-/ALV-UjVXaXmHEJXtmqnDl4DwPDaYf6lJTD1HPRD97igEZBy6dTH0cwLk1A,5,0,8.2.1.434,26/02/2026 21:07,"Hi, @Adeosun Taiwo. Thank you for sharing your fantastic experience with us and your friends!🙇♀️. We hope to see you again. Thank you for choosing OPay. A.G.",27/02/2026 11:23,8.2.1.434,opay
A safe place for keeping your money,a safe place for keeping your money,868371a7-773b-41c4-a3a8-5ae94fe1d315,Ayoola Fadare,https://play-lh.googleusercontent.com/a/ACg8ocLIDZyE7SaMZpo_Fg_REMW6NOF8FjME2I-z5S-wQ4Hl2mSytw=mo,5,0,8.1.2.431,26/02/2026 21:05,"Hi, @Ayoola Fadare. Thank you for sharing your fantastic experience with us and your friends!🙇♀️. We hope to see you again. Thank you for choosing OPay. A.G.",27/02/2026 11:24,8.1.2.431,opay
I like your services it fast,i like your services it fast,e5625209-1f82-4465-92bb-da07ac40cf9f,Michael Linda,https://play-lh.googleusercontent.com/a/ACg8ocInAV2UT3NCeHt8hAKxA2695bCd1MzNn121wsor6OdzrSKOkQ=mo,4,0,8.2.1.434,26/02/2026 21:04,"Hi, @Michael Linda.
Thank you for your positive review💃 what can we do to get your five-star rating?
We'd love to hear from you on how we can serve you better!
Thank you for choosing OPay. A.G.",27/02/2026 11:27,8.2.1.434,opay
Excellent App,excellent app,7c158637-da42-4ea3-bdb8-0acd3d2aa5fd,Olajumoke Omolola,https://play-lh.googleusercontent.com/a/ACg8ocLmRd6e5HuvVJXNTKEOy6Z6vu2kncEQdCZP22AEqnllLWlS7nw=mo,5,0,8.1.2.431,26/02/2026 21:02,"Hi, @Olajumoke Omolola. Thank you for sharing your fantastic experience with us and your friends!🙇♀️. We hope to see you again. Thank you for choosing OPay. A.G.",27/02/2026 11:29,8.1.2.431,opay
"From what I have experienced so far, Opay has been the most reliable App for all kinds of transactions. Bravo to the Opay team.","from what i have experienced so far, opay has been the most reliable app for all kinds of transactions. bravo to the opay team.",d13a89be-b3ef-4423-9402-5803378213e2,unwana akpan,https://play-lh.googleusercontent.com/a/ACg8ocI0d9xM3VG7ljAkoYZdFfZA6e457p6YW2ETOeD8Y4bwg_ZY7g=mo,5,0,8.2.1.434,26/02/2026 21:01,"Hi, @unwana akpan. Thank you for sharing your fantastic experience with us and your friends!🙇♀️. We hope to see you again. Thank you for choosing OPay. A.G.",27/02/2026 11:30,8.2.1.434,opay
it's a really great app with really smooth service,it's a really great app with really smooth service,efd346e4-955d-4ae5-87c1-c9d8b7d47b56,Favour Ebube,https://play-lh.googleusercontent.com/a/ACg8ocIYXO8-deNp9xsvQEJhRqTlN19hGLOaVUQQxes_qmImLOEjOw=mo,5,0,7.43.2.417,26/02/2026 20:57,"Hi, @Favour Ebube. Thank you for sharing your fantastic experience with us and your friends!🙇♀️. We hope to see you again. Thank you for choosing OPay. A.G.",27/02/2026 11:33,7.43.2.417,opay
"Fantastic, nice one","fantastic, nice one",d87d7f61-5579-46f5-805e-9d3b5f47f13d,Omeneke Deborah Akaava,https://play-lh.googleusercontent.com/a/ACg8ocKPU9gHrzZK9esefde_8hHm8oGjF-F7k0hSDZGOzj1jwoc6KA=mo,5,0,7.41.3.405,26/02/2026 20:43,"Hi, @Omeneke Deborah Akaava. We’re thrilled that you were satisfied with our services. Your feedback is appreciated, and we hope to be of help again! Thank you for choosing OPay. B.D",27/02/2026 11:32,7.41.3.405,opay
Great app,great app,ec80ff76-b62c-4607-93f9-31d589747ad5,Amo amot,https://play-lh.googleusercontent.com/a/ACg8ocIg_tqAX9TlWyirgiRyJOlNbhISKu3IX16gGJzruzFHxVGyrw=mo,5,0,8.1.2.431,26/02/2026 20:35,"Hi, @Amo amot. Thank you so much for the great review. We’re excited to have you as part of our community and look forward to serving you again. Thank you for choosing OPay. B.D",27/02/2026 11:32,8.1.2.431,opay
very good no problem at all,very good no problem at all,09cf4266-0d2b-4663-b0bb-1a6eec4ca588,Adeyemi Odewole,https://play-lh.googleusercontent.com/a/ACg8ocJNUWhJjGSm0XctaYKm_Niqf0G8BikbW4JgwFdE66252uuj-Q=mo,5,0,8.2.1.434,26/02/2026 20:35,"Hi, @Adeyemi Odewole. Thank you for sharing your fantastic experience with us and your friends!🙇♀️. We hope to see you again. Thank you for choosing OPay. B.D",27/02/2026 11:32,8.2.1.434,opay
Outstanding one window operations App,outstanding one window operations app,f9ecb0e4-a75e-437c-bce6-40a8746eee13,Bilal Mushtaq,https://play-lh.googleusercontent.com/a/ACg8ocLCNAHE0VzgjgTMP1gzKXgkI3egm9GvoYF3qVe5AFx5yB7gEAd1=mo,5,0,,26/02/2026 20:35,"Hi, @Bilal Mushtaq. We’re thrilled that you were satisfied with our services. Your feedback is appreciated, and we hope to be of help again! Thank you for choosing OPay. B.D",27/02/2026 11:31,,opay
reliable app i love opay,reliable app i love opay,1c22b5bb-dd81-47b4-9a1b-6d4a0152842b,Ojimah Frank,https://play-lh.googleusercontent.com/a/ACg8ocL2YzM5cFr2P1Xd3ZAQ6cdrZkn5QSTekG-j3okKtw30Cbh7Qg=mo,5,0,8.1.2.431,26/02/2026 20:27,"Hi, @Ojimah Frank. We’re thrilled that you were satisfied with our services. Your feedback is appreciated, and we hope to be of help again! Thank you for choosing OPay. B.D",27/02/2026 11:29,8.1.2.431,opay
Been very good,been very good,3a5476e6-67c3-4bce-9e53-f147cb3ccaa6,Babiana Odogwu,https://play-lh.googleusercontent.com/a-/ALV-UjW05w7iccpPFShTTpXw5glYQ9SDRwavqAJbyF68bi49y0QIKrE,5,0,8.2.1.434,26/02/2026 20:26,"Hi, @Babiana Odogwu. Amazing feedback 😍! We are delighted to have you as one of our customers. Please do recommend OPay to your friends & family. Thank you for choosing OPay. B.D",27/02/2026 11:29,8.2.1.434,opay
