"annotation_id","annotator","appVersion","app_name","at","cleaned_content","content","created_at","id","lead_time","repliedAt","replyContent","reviewCreatedVersion","reviewId","score","sentiment","thumbsUpCount","updated_at","userImage","userName"
1897,"1","8.2.1.434","opay","26/02/2026 23:34","negative to me in terms of loans","Negative to me in terms of loans","2026-03-09T08:59:01.823759Z",999,4.192,"27/02/2026 10:12","Hi, @Smart Cozy. We're sorry for the inconvenience you've experienced. Weâ€™d like to discuss your complaint further to ensure a quick resolution. Please provide your email address. Thank you for choosing OPay. A.G.","8.2.1.434","bfeaa0dd-0761-4461-a319-a2de5da1e212",5,"Negative",0,"2026-03-09T08:59:01.823777Z","https://play-lh.googleusercontent.com/a-/ALV-UjWBhg-enM62M4HYRnjeoGZqo8O11Cvfpq5yED-8KWM148Cp-jMF","Smart Cozy"
1898,"1","","opay","26/02/2026 23:26","this is the best online bank","THIS IS THE BEST ONLINE BANK","2026-03-09T08:59:07.146054Z",1000,3.791,"27/02/2026 10:16","Hi, @Iheanacho Daniel. Amazing feedback ðŸ˜! We are delighted to have you as one of our customers. Please do recommend OPay to your friends & family. Thank you for choosing OPay. A.G.","","bc24d793-c96f-4fbd-a60f-bc5b9f56f70d",5,"Positive",0,"2026-03-09T08:59:07.146074Z","https://play-lh.googleusercontent.com/a/ACg8ocJTauMG01P5WlcFUKvYlNLBYEi9luLiZF4PUqbPPZGrWr4Kbw=mo","Iheanacho Daniel"
1899,"1","8.0.3.425","opay","26/02/2026 23:17","i like it","i like it","2026-03-09T08:59:10.843745Z",1001,2.338,"27/02/2026 10:18","Hi, @Linus Ketimu. Amazing feedback ðŸ˜! We are delighted to have you as one of our customers. Please do recommend OPay to your friends & family. Thank you for choosing OPay. A.G.","8.0.3.425","ef2dcbdc-a751-4541-acf4-a5d7f012965c",5,"Positive",0,"2026-03-09T08:59:10.843799Z","https://play-lh.googleusercontent.com/a/ACg8ocLRS_0Z9asnIEU6xDvigg9X5hHHRMFsghu5coNSdZLA0rUHzrI-=mo","Linus Ketimu"
1900,"1","8.2.1.434","opay","26/02/2026 22:59","fast and reliable app.","fast and reliable app.","2026-03-09T08:59:15.488515Z",1002,3.264,"27/02/2026 10:20","Hi, @Oladun Felix. Amazing feedback ðŸ˜! We are delighted to have you as one of our customers. Please do recommend OPay to your friends & family. Thank you for choosing OPay. A.G.","8.2.1.434","b8d1c68c-e632-494c-97aa-4f5af5bde777",5,"Positive",1,"2026-03-09T08:59:15.488535Z","https://play-lh.googleusercontent.com/a-/ALV-UjWXaGaPwnGvz0k1PVLqgK9odELJb1dRtqMJytIygJ6bhwkQp9Dc","Oladun Felix"
1901,"1","8.2.1.434","opay","26/02/2026 22:58","opay is the best among the best.","OPay is the best among the best.","2026-03-09T08:59:20.639449Z",1003,3.789,"27/02/2026 10:21","Hi, @Christogonus uneze. Amazing feedback ðŸ˜! We are delighted to have you as one of our customers. Please do recommend OPay to your friends & family. Thank you for choosing OPay. A.G.","8.2.1.434","1aef78d1-09c5-4973-96bb-b5b77b52eacc",5,"Positive",0,"2026-03-09T08:59:20.639479Z","https://play-lh.googleusercontent.com/a-/ALV-UjWzfnr9-dKPeAGxwhFUD95U6dETACS9i6RA4_PFIR4aPvjp2DqQ","Christogonus uneze"
1902,"1","8.1.2.431","opay","26/02/2026 22:54","it's my best and mainly used banking app as a nigerian","it's my best and mainly used banking app as a Nigerian","2026-03-09T08:59:28.827417Z",1004,6.701,"27/02/2026 10:22","Hi, @Cek Square. Amazing feedback ðŸ˜! We are delighted to have you as one of our customers. Please do recommend OPay to your friends & family. Thank you for choosing OPay. A.G.","8.1.2.431","4269c851-2ed8-4a95-af95-f169346d99a7",5,"Positive",0,"2026-03-09T08:59:28.827457Z","https://play-lh.googleusercontent.com/a-/ALV-UjUD25kyNfOfBtoLkZCJmF9bB_HbzxLKq6X2oFZwnetkfE5XStkn","Cek Square"
1903,"1","7.41.3.405","opay","26/02/2026 22:52","best transaction app so far, really love the user interface and the absence of excessive charges that other apps take . would rate 10 if there were more ..","best transaction APP so far, really love the user interface and the absence of excessive charges that other apps take . would rate 10 if there were more ..ðŸ™Œ","2026-03-09T08:59:39.946803Z",1005,9.482,"27/02/2026 10:25","Hi, @Onyeabor Chidera. Amazing feedback ðŸ˜! We are delighted to have you as one of our customers. Please do recommend OPay to your friends & family. Thank you for choosing OPay. A.G.","7.41.3.405","cebd2bdf-3a99-424e-9d50-df114e55c951",5,"Positive",0,"2026-03-09T08:59:39.946823Z","https://play-lh.googleusercontent.com/a/ACg8ocL2uSRxpAufGHFWA2PNVeLfiM_guzufzTVwESp5aV7fTjmkxQ=mo","Onyeabor Chidera"
1904,"1","8.2.1.434","opay","26/02/2026 22:51","just soo","just Soo ðŸ‘ðŸ˜ŠðŸ˜ŠðŸ˜Š","2026-03-09T09:00:04.812034Z",1006,23.635,"27/02/2026 10:27","Hi, @Daniel Aladin. Thank you for your rating! Weâ€™re eager to earn your five-starðŸ•º.
What can we do to serve you even better? Weâ€™d love to hear your thoughts!
Thank you for choosing OPay. A.G.","8.2.1.434","cf971571-50e5-4ad2-8d7a-5b2d4ee27c7f",4,"Neutral",0,"2026-03-09T09:00:04.812068Z","https://play-lh.googleusercontent.com/a/ACg8ocLX6OQ8RuRxz_XGOfQmdGrlEgvtKbDtQdyRDecDYX0viD_L7A=mo","Daniel Aladin"
1905,"1","8.1.2.431","opay","26/02/2026 22:41","i love this app","I love this app","2026-03-09T09:00:09.328267Z",1007,3.289,"27/02/2026 10:34","Hi, @God Day. Thank you for sharing your fantastic experience with us and your friends!ðŸ™‡â™€ï¸. We hope to see you again. Thank you for choosing OPay. A.G.","8.1.2.431","508ef80e-f5d9-4dcb-b305-d1ae5a756648",5,"Positive",0,"2026-03-09T09:00:09.328285Z","https://play-lh.googleusercontent.com/a-/ALV-UjXLAN9UlP9DiSMHBMVYCRYK6cF7XhdDFhn89PVh_02Q-mnCs2c","God Day"
1906,"1","8.1.2.431","opay","26/02/2026 22:41","well done opay","well done opay","2026-03-09T09:00:14.170242Z",1008,3.206,"27/02/2026 10:35","Hi, @victor iweh.
Your comment suggests that you are not satisfied with our service.
Please provide your email address.
Thank you for choosing OPay. A.G.","8.1.2.431","11949880-4ac8-46f8-84b0-3ec506098725",1,"Positive",0,"2026-03-09T09:00:14.170259Z","https://play-lh.googleusercontent.com/a-/ALV-UjX_RBxWEUzSKXcVjNzFk03CysOoISLICKUzjx3ZeYb_DZbjR4M","victor iweh"
1907,"1","","opay","26/02/2026 22:40","tap on a clip to paste it in the text box.tap on a clip to paste it in the text box.","Tap on a clip to paste it in the text box.Tap on a clip to paste it in the text box.","2026-03-09T09:00:21.946382Z",1009,6.628,"27/02/2026 10:36","Hi, @Dozzy Samuel. Thank you for sharing your fantastic experience with us and your friends!ðŸ™‡â™€ï¸. We hope to see you again. Thank you for choosing OPay. A.G.","","21bfe7dc-a29e-4fee-a087-37f0da9d44a3",5,"Neutral",0,"2026-03-09T09:00:21.946420Z","https://play-lh.googleusercontent.com/a/ACg8ocJKkB3wxl1X_qFedmid5wJdX12XpqqiG3cHl4Tknb_ywUfKhg=mo","Dozzy Samuel"
1908,"1","8.2.1.434","opay","26/02/2026 22:38","opay make i enter heaven pass hell fire abeg so if he reach your turn make u turn d table upside down like ur father family problem ","Opay make i enter heaven pass hell fire abeg so if he reach your turn make u turn d table upside down like ur father family problem !!!","2026-03-09T09:00:48.069704Z",1010,24.613,"27/02/2026 12:22","Hi, @Proto Adeniran. Weâ€™re thrilled that you were satisfied with our services. Your feedback is appreciated, and we hope to be of help again! Thank you for choosing OPay. B.D","8.2.1.434","91195f39-f3ff-4410-8d7a-d84054130981",5,"Negative",0,"2026-03-09T09:00:48.069747Z","https://play-lh.googleusercontent.com/a/ACg8ocJVO4ptQRCGNk_mhnL7eTkmIcOsNcW0SJpNe0lEnCjcw5GBew=mo","Proto Adeniran"
1909,"1","7.42.0.407","opay","26/02/2026 22:32","amazing how many of this is beautiful","Amazing how many of this is beautiful","2026-03-09T09:00:57.063382Z",1011,7.68,"27/02/2026 10:39","Hi, @Zainab Saleh. Thank you for sharing your fantastic experience with us and your friends!ðŸ™‡â™€ï¸. We hope to see you again. Thank you for choosing OPay. A.G.","7.42.0.407","05f36594-5983-4540-bdd8-2e79e38b0870",5,"Positive",0,"2026-03-09T09:00:57.063399Z","https://play-lh.googleusercontent.com/a/ACg8ocKuCwzWGRY-F2QMya_ggW4go6HW57FbaMMD92c3XccZZLTI-A=mo","Zainab Saleh"
1910,"1","8.1.2.431","opay","26/02/2026 22:26","they are amazing and well update.","they are amazing and well update.","2026-03-09T09:01:01.842550Z",1012,3.442,"27/02/2026 10:41","Hi, @Lawanson Yekini.
Thank you for your positive reviewðŸ’ƒ what can we do to get your five-star rating?
We'd love to hear from you on how we can serve you better!
Thank you for choosing OPay. A.G.","8.1.2.431","bff4d579-4f19-485f-a747-6cefa83679e8",4,"Positive",0,"2026-03-09T09:01:01.842581Z","https://play-lh.googleusercontent.com/a/ACg8ocKeqOHQhbkTKXPH7HHMMvyqvPqOsSG_Y81u1VtL1TvFkPbm0Q=mo","Lawanson Yekini"
1911,"1","8.1.2.431","opay","26/02/2026 22:22","please, is there a way we can increase the star to 10? because opay is the best banking app right now. fast, reliable, and convenient to work with. 10 stars please","please, is there a way we can increase the star ðŸŒŸ to 10? Because Opay is the best banking app right now. Fast, reliable, and convenient to work with. 10 stars ðŸŒŸ please","2026-03-09T09:01:11.967300Z",1013,8.635,"27/02/2026 10:42","Hi, @Sunday Odume. Thank you so much for the great review. Weâ€™re excited to have you as part of our community and look forward to serving you again. Thank you for choosing OPay. A.G.","8.1.2.431","17c8cf2b-1f25-43b3-be87-ebb38a8fb28c",5,"Positive",0,"2026-03-09T09:01:11.967341Z","https://play-lh.googleusercontent.com/a/ACg8ocLbBEkHClVv7tiAjX2TzJDH_V3Gb4klK7jCJ9pfHZvMAHkPcA=mo","Sunday Odume"
1912,"1","","opay","26/02/2026 22:15","their ussd service is total rubbish. they charge even for failed transactions as if it was your fault that the transaction failed. i didn't have much money and i almost had issues at the place where i went to buy something today because the charges for failed transactions took part of the money i was supposed to use for payment","Their USSD service is total rubbish. They charge even for failed transactions as if it was your fault that the transaction failed. I didn't have much money and I almost had issues at the place where I went to buy something today because the charges for failed transactions took part of the money I was supposed to use for paymentðŸ˜ ","2026-03-09T09:01:31.043828Z",1014,17.592,"27/02/2026 10:45","Hi, @Emmanuel Stephen. We're sorry for the inconvenience you've experienced. Weâ€™d like to discuss your complaint further to ensure a quick resolution. Please provide your email address. Thank you for choosing OPay. A.G.","","0748170f-1bac-4eda-8f1b-4b55945b0cdb",2,"Negative",0,"2026-03-09T09:01:31.043871Z","https://play-lh.googleusercontent.com/a/ACg8ocLVSkhaM_Msy6PPg9xFc4--rHyOzyGfG5ft-OCttrDam6a0PA=mo","Emmanuel Stephen"
1913,"1","8.1.2.431","opay","26/02/2026 22:08","really really really niceeee i can recommend it to family members very easy to use network perfect","really really really niceeee I can recommend it to family members very easy to use network perfect ðŸ¤Œ","2026-03-09T09:01:38.502531Z",1015,6.103,"27/02/2026 10:47","Hi, @Deborah David. Thank you so much for the great review. Weâ€™re excited to have you as part of our community and look forward to serving you again. Thank you for choosing OPay. A.G.","8.1.2.431","2e23a086-b523-4e97-a2ef-c911a1a0271f",5,"Positive",0,"2026-03-09T09:01:38.502550Z","https://play-lh.googleusercontent.com/a/ACg8ocLDgCHEmyCyjz0Fn2nptCyY2gVwVuDGJifNdSncZME40zA3Sw=mo","Deborah David"
1914,"1","","opay","26/02/2026 21:55","free transfer","free transfer","2026-03-09T09:01:54.778258Z",1016,15.078,"27/02/2026 10:51","Hi, @chimara. Thank you for sharing your fantastic experience with us and your friends!ðŸ™‡â™€ï¸. We hope to see you again. Thank you for choosing OPay. A.G.","","0947730c-dc79-43ed-b68f-2508b5a3cab9",5,"Positive",0,"2026-03-09T09:01:54.778291Z","https://play-lh.googleusercontent.com/a-/ALV-UjX2xXj957Kw0Jy4KAwbEZWCQBj84f_LxmhC7t6rz6Ir07tAtOE","chimara"
1915,"1","","opay","26/02/2026 21:53","i like the app it's fast and reliable","I like the app it's fast and reliable","2026-03-09T09:02:26.127013Z",1017,30.108,"27/02/2026 10:52","Hi, @Mbrusa Bitrus.
Thank you for your positive reviewðŸ’ƒ what can we do to get your five-star rating?
We'd love to hear from you on how we can serve you better!
Thank you for choosing OPay. A.G.","","02df0d3d-6d77-49c1-b00f-f86c8a2e2f2f",4,"Positive",0,"2026-03-09T09:02:26.127030Z","https://play-lh.googleusercontent.com/a/ACg8ocIPocj2LQ1f1D572ODciv6SqNN0gI6bCGUPH41YiBHvhCLPbA=mo","Mbrusa Bitrus"
1916,"1","8.2.1.434","opay","26/02/2026 21:50","perfectly good","perfectly good","2026-03-09T09:02:30.864320Z",1018,3.205,"27/02/2026 10:53","Hi, @Olaleye Olakunle Williams. Thank you for sharing your fantastic experience with us and your friends!ðŸ™‡â™€ï¸. We hope to see you again. Thank you for choosing OPay. A.G.","8.2.1.434","c37e138c-317f-4309-8c49-405956022d14",5,"Positive",0,"2026-03-09T09:02:30.864352Z","https://play-lh.googleusercontent.com/a-/ALV-UjUIQ0SdiGLVsh9epy5vy7bNTOMOcmY1fm1Pj2GyDi85FJuu9qXW","Olaleye Olakunle Williams"
1917,"1","7.41.3.405","opay","26/02/2026 21:46","more","more","2026-03-09T09:02:55.088361Z",1019,22.762,"27/02/2026 10:55","Hi, @Seyi funmi. Thank you for sharing your fantastic experience with us and your friends!ðŸ™‡â™€ï¸. We hope to see you again. Thank you for choosing OPay. A.G.","7.41.3.405","7dd16379-2a04-48df-bfba-62ed0d36d96a",5,"Neutral",0,"2026-03-09T09:02:55.088377Z","https://play-lh.googleusercontent.com/a/ACg8ocIDx8VYwFs8hQi3Ynih2CuDgGXbmL_hh7ezX4Uxb4Kvw8VzUQ=mo","Seyi funmi"
1918,"1","8.0.3.425","opay","26/02/2026 21:43","very nice app ever","very nice app ever","2026-03-09T09:03:00.814590Z",1020,4.421,"27/02/2026 10:55","Hi, @Obum Nwa. Thank you for sharing your fantastic experience with us and your friends!ðŸ™‡â™€ï¸. We hope to see you again. Thank you for choosing OPay. A.G.","8.0.3.425","283489e9-b264-4694-8db6-968dffa03d12",5,"Positive",0,"2026-03-09T09:03:00.814626Z","https://play-lh.googleusercontent.com/a/ACg8ocJTA3QpPWk960jA7R7lm16bxx85XSX7js9N3eKfIOJ4MFWhaA=mo","Obum Nwa"
1919,"1","8.1.2.431","opay","26/02/2026 21:41","super fast banking experience... but... why can't i use opay to make payments on international apps like google pay, truecaller and many more?","Super fast banking experience... But... Why can't I use OPay to make payments on international apps like Google Pay, Truecaller and many more?","2026-03-09T09:04:38.059715Z",1021,95.847,"27/02/2026 10:59","Hi, @BigSam. We're sorry for the inconvenience you've experienced. Weâ€™d like to discuss your complaint further to ensure a quick resolution. Please provide your email address. Thank you for choosing OPay. A.G.","8.1.2.431","70881d9a-4520-48f2-90c3-246d70e337cf",5,"Neutral",0,"2026-03-09T09:04:38.059734Z","https://play-lh.googleusercontent.com/a-/ALV-UjVelrd3vvwCc2gBdAXebz_H1l7qXx4frR5B5MSrdID_AbCArbwu","BigSam"
1920,"1","8.2.1.434","opay","26/02/2026 21:37","wonderful fast and reliable 100â© app","WONDERFUL FAST AND RELIABLE 100Â©% App","2026-03-09T09:05:28.404443Z",1022,48.914,"27/02/2026 11:01","Hi, @Chinedu Christian. Thank you for sharing your fantastic experience with us and your friends!ðŸ™‡â™€ï¸. We hope to see you again. Thank you for choosing OPay. A.G.","8.2.1.434","efaa1082-2b19-4144-abf5-ef5259e9734d",5,"Positive",0,"2026-03-09T09:05:28.404463Z","https://play-lh.googleusercontent.com/a-/ALV-UjXCBtWNFk3SMi5ee5r-qxOzrkjWuxHC1mDyTLF13kYeV69Lmxk","Chinedu Christian"
1921,"1","7.42.0.407","opay","26/02/2026 21:37","this app can not use free","This app can not use free","2026-03-09T09:05:50.551524Z",1023,20.651,"27/02/2026 11:03","Hi, @Saifullahi Ibrahim.
Your comment suggests that you are not satisfied with our service.
Please provide your email address.
Thank you for choosing OPay. A.G.","7.42.0.407","e27dfafc-9aab-4fa1-8789-9694ede93c98",2,"Negative",0,"2026-03-09T09:05:50.551541Z","https://play-lh.googleusercontent.com/a-/ALV-UjVmSPQk5vDYsh-77uRFg8S-9CwLcu4IM99AZEotOEuNWVHLsRg","Saifullahi Ibrahim"
1922,"1","8.1.2.431","opay","26/02/2026 21:33","very very good","very very good","2026-03-09T09:05:55.246288Z",1024,3.879,"27/02/2026 11:04","Hi, @Ololade Kamal. Thank you for sharing your fantastic experience with us and your friends!ðŸ™‡â™€ï¸. We hope to see you again. Thank you for choosing OPay. A.G.","8.1.2.431","abef6dd2-5fdf-4f46-9d3f-8f388953bba8",5,"Positive",0,"2026-03-09T09:05:55.246314Z","https://play-lh.googleusercontent.com/a/ACg8ocIRXGlgqQphMsP4CZK0y27YHWa-K3fjz9vpJSxplhEvMANIrw=mo","Ololade Kamal"
1923,"1","8.1.2.431","opay","26/02/2026 21:31","best of all","best of all","2026-03-09T09:06:00.114780Z",1025,3.796,"27/02/2026 11:04","Hi, @DAVID LIONEL. Thank you for sharing your fantastic experience with us and your friends!ðŸ™‡â™€ï¸. We hope to see you again. Thank you for choosing OPay. A.G.","8.1.2.431","cf47b72f-0f41-481e-9304-d25db80cc003",5,"Positive",0,"2026-03-09T09:06:00.114797Z","https://play-lh.googleusercontent.com/a-/ALV-UjXfPkLkTUftS7nQhV61XCaUUUf62mBzgfDS_UqWCEHdOFHGM9I","DAVID LIONEL"
1924,"1","7.22.2.274","opay","26/02/2026 21:29","it's very good and reliable","it's very good and reliable","2026-03-09T09:06:07.130217Z",1026,6.221,"27/02/2026 11:05","Hi, @Nekkky Maryann. Thank you for sharing your fantastic experience with us and your friends!ðŸ™‡â™€ï¸. We hope to see you again. Thank you for choosing OPay. A.G.","7.22.2.274","af0df760-a27d-48bf-a68b-296720afe61c",5,"Positive",0,"2026-03-09T09:06:07.130259Z","https://play-lh.googleusercontent.com/a/ACg8ocKctcaepOFPTlwn-2A-T-kbWW19oNfba69zotdvFLQDG5l5Bw=mo","Nekkky Maryann"
1925,"1","8.2.1.434","opay","26/02/2026 21:29","i really love this app","I really love this app","2026-03-09T09:06:12.249702Z",1027,4.064,"27/02/2026 11:06","Hi, @Lateet Basirat. Thank you for sharing your fantastic experience with us and your friends!ðŸ™‡â™€ï¸. We hope to see you again. Thank you for choosing OPay. A.G.","8.2.1.434","4babdf17-1a29-4799-be04-b1cda2405109",5,"Positive",0,"2026-03-09T09:06:12.249728Z","https://play-lh.googleusercontent.com/a/ACg8ocJ2VhZX0idbVgvyEiYwW7bQ3mrrv8To_91hsF4tGtIe2DUFQw=mo","Lateet Basirat"
1926,"1","8.1.2.431","opay","26/02/2026 21:24","l like the app, reliable and faster in transfer money.","l like the app, reliable and faster in transfer money.","2026-03-09T09:06:18.290949Z",1028,5.028,"27/02/2026 11:08","Hi, @Sola Okunola. Thank you for your rating! Weâ€™re eager to earn your five-starðŸ•º.
What can we do to serve you even better? Weâ€™d love to hear your thoughts!
Thank you for choosing OPay. A.G.","8.1.2.431","eee177be-7d99-4b9d-bddc-a09500746685",4,"Positive",0,"2026-03-09T09:06:18.290969Z","https://play-lh.googleusercontent.com/a/ACg8ocIKCFuIp9mjXonxpi8DSMzVDL2wkVsOh6oblGn9w8yHsuNDTg=mo","Sola Okunola"
1927,"1","8.1.2.431","opay","26/02/2026 21:23","since i started using opay app i love it very fast and reliable thank you so much opay","since I started using opay app I love it very fast and reliable Thank you so much opayðŸ™","2026-03-09T09:06:26.203294Z",1029,6.882,"27/02/2026 11:09","Hi, @Olorunfemi Favour. Thank you so much for the great review. Weâ€™re excited to have you as part of our community and look forward to serving you again. Thank you for choosing OPay. A.G.","8.1.2.431","3db4e392-74e8-4b50-aa34-de432149fa70",5,"Positive",0,"2026-03-09T09:06:26.203316Z","https://play-lh.googleusercontent.com/a/ACg8ocJ2AOBFRL_k1Oo4N5ulhQfAm7s6PyBmbzSOcl0Pc-JKiJH2Ug=mo","Olorunfemi Favour"
